Interval Start,Internal CO2 (tonnes),Exported CO2 (tonnes),Imported CO2 (tonnes),Load,VRE,Total_CO2_Emissions,delta_Load,delta_VRE,delta_Total_CO2_Emissions
2024-04-03 02:00:00+00:00,3525.11044308,274.146771075,439.408662525,5892.0,1608.0,3690.37233453,223.0,-234.0,485.24599902
2024-04-03 03:00:00+00:00,3363.98350086,216.10598196,523.86123573,5821.0,1480.0,3671.73875463,-71.0,-128.0,-18.63357989999986
2024-04-03 04:00:00+00:00,3171.78728676,133.60113495000002,407.61092109000003,5568.0,1519.0,3445.7970729000003,-253.0,39.0,-225.9416817299998
2024-04-03 05:00:00+00:00,2984.63865,108.58732294500001,359.723346495,5311.0,1509.0,3235.77467355,-257.0,-10.0,-210.02239935000034
2024-04-03 06:00:00+00:00,2676.014313,15.941962005,321.142582815,5137.0,1649.0,2981.2149338100003,-174.0,140.0,-254.5597397399997
2024-04-03 07:00:00+00:00,2846.1115005,258.537745965,247.21789153500004,5053.0,1869.0,2834.7916460700003,-84.0,220.0,-146.42328773999998
2024-04-03 08:00:00+00:00,2575.34217918,245.104150485,267.805547925,5034.0,2171.0,2598.04357662,-19.0,302.0,-236.74806945000046
2024-04-03 09:00:00+00:00,2398.737753675,142.10055121500002,305.09085142500004,5067.0,2216.0,2561.728053885,33.0,45.0,-36.31552273499983
2024-04-03 10:00:00+00:00,2435.9368746,159.0658179,344.62325217,5147.0,2189.0,2621.49430887,80.0,-27.0,59.76625498500016
2024-04-03 11:00:00+00:00,2546.91463002,207.68367641999998,407.80505868,5380.0,2285.0,2747.0360122800003,233.0,96.0,125.54170341000008
2024-04-03 12:00:00+00:00,2807.604218805,229.34543985000002,371.32714983,5688.0,2296.0,2949.585928785,308.0,11.0,202.5499165049996
2024-04-03 13:00:00+00:00,3085.5983614650004,332.112263835,298.99456822499997,5800.0,2412.0,3052.480665855,112.0,116.0,102.89473707000025
2024-04-03 14:00:00+00:00,2743.9806132,494.22713052000006,162.15387564,5794.0,3550.0,2411.90735832,-6.0,1138.0,-640.5733075349999
2024-04-03 15:00:00+00:00,2422.215701475,436.610903985,104.72634358500001,5713.0,4049.0,2090.3311410750002,-81.0,499.0,-321.57621724499995
2024-04-03 16:00:00+00:00,2283.561546075,362.769673725,92.564621475,5678.0,4034.0,2013.356493825,-35.0,-15.0,-76.97464725000032
2024-04-03 17:00:00+00:00,2262.8822640000003,354.49977526500004,136.049627265,5633.0,3870.0,2044.432116,-45.0,-164.0,31.075622175000035
2024-04-03 18:00:00+00:00,2264.0797482,387.26820465,131.75047755,5577.0,3927.0,2008.5620211,-56.0,57.0,-35.87009489999991
2024-04-03 19:00:00+00:00,2274.4452440100004,406.176661605,166.56279474000002,5541.0,3833.0,2034.8313771449998,-36.0,-94.0,26.269356044999768
2024-04-03 20:00:00+00:00,2281.33985001,323.44138960500004,179.61809407500002,5494.0,3459.0,2137.51655448,-47.0,-374.0,102.68517733500039
2024-04-03 21:00:00+00:00,2265.3316635,322.011666045,201.69988416,5408.0,3332.0,2145.019881615,-86.0,-127.0,7.503327134999836
2024-04-03 22:00:00+00:00,2330.52742071,320.69987653500004,231.454644975,5408.0,3164.0,2241.2821891500002,0.0,-168.0,96.26230753500022
2024-04-03 23:00:00+00:00,2480.790822555,318.929051415,134.917460385,5434.0,3096.0,2296.779231525,26.0,-68.0,55.49704237499964
2024-04-04 00:00:00+00:00,2760.209245665,280.67578152,80.366611965,5473.0,2560.0,2559.90007611,39.0,-536.0,263.1208445850002
2024-04-04 01:00:00+00:00,3737.3300445,395.62156413,196.569752985,5593.0,1355.0,3538.278233355,120.0,-1205.0,978.3781572449998
2024-04-04 02:00:00+00:00,4479.860967,687.90568491,181.526811315,5614.0,1080.0,3973.482093405,21.0,-275.0,435.20386005
2024-04-04 03:00:00+00:00,4399.661277075,742.653392475,219.08699187000002,5510.0,1014.0,3876.09487647,-104.0,-66.0,-97.38721693499974
2024-04-04 04:00:00+00:00,3790.56184593,416.435109585,217.874085525,5379.0,918.0,3592.00082187,-131.0,-96.0,-284.09405460000016
2024-04-04 05:00:00+00:00,4076.609069835,615.778127115,208.47474174,5144.0,854.0,3669.30568446,-235.0,-64.0,77.30486259000008
2024-04-04 06:00:00+00:00,3700.42031559,485.53539103500003,357.89899746000003,5115.0,858.0,3572.783922015,-29.0,4.0,-96.52176244500015
2024-04-04 07:00:00+00:00,3805.1012999249997,711.716569605,410.26080847500003,5000.0,928.0,3503.645538795,-115.0,70.0,-69.13838321999992
2024-04-04 08:00:00+00:00,3560.7918435,756.001712565,519.4287298200001,4965.0,1046.0,3324.218860755,-35.0,118.0,-179.42667803999984
2024-04-04 09:00:00+00:00,3412.7392515,734.7663260850001,595.9588564200001,4935.0,1044.0,3273.931781835,-30.0,-2.0,-50.28707892000011
2024-04-04 10:00:00+00:00,3436.5982169999997,663.955093725,634.30738074,5048.0,953.0,3406.9505040149998,113.0,-91.0,133.0187221799997
2024-04-04 11:00:00+00:00,3817.253043,789.658276065,649.686888045,5216.0,881.0,3677.28165498,168.0,-72.0,270.33115096500023
2024-04-04 12:00:00+00:00,4117.712715,824.24651856,556.210545645,5388.0,824.0,3849.676742085,172.0,-57.0,172.39508710500013
2024-04-04 13:00:00+00:00,4066.00317,752.002841085,527.437359,5555.0,979.0,3841.437687915,167.0,155.0,-8.239054170000145
2024-04-04 14:00:00+00:00,3633.00014076,688.97616321,480.03512838000006,5650.0,1620.0,3424.05910593,95.0,641.0,-417.378581985
2024-04-04 15:00:00+00:00,3369.0383356800003,620.58530043,315.59877528,5662.0,2352.0,3064.0518105300002,12.0,732.0,-360.00729539999975
2024-04-04 16:00:00+00:00,2863.1711144250003,380.86710729000004,291.28077417,5677.0,2600.0,2773.584781305,15.0,248.0,-290.46702922500026
2024-04-04 17:00:00+00:00,2737.6121745,345.77537712,161.806423785,5606.0,2860.0,2553.6432211650003,-71.0,260.0,-219.94156013999964
2024-04-04 18:00:00+00:00,2687.55007746,437.93267253,177.16415865,5575.0,3136.0,2426.7815635800002,-31.0,276.0,-126.8616575850001
2024-04-04 19:00:00+00:00,2375.720655855,379.133476755,231.50816889,5516.0,3251.0,2228.09534799,-59.0,115.0,-198.6862155900003
2024-04-04 20:00:00+00:00,2335.9106565,393.62394276000003,216.65573607000002,5486.0,3353.0,2158.94244981,-30.0,102.0,-69.15289817999974
2024-04-04 21:00:00+00:00,2302.4536737,410.56834419,280.518838515,5459.0,3278.0,2172.404168025,-27.0,-75.0,13.461718215000019
2024-04-04 22:00:00+00:00,2340.8294135700003,400.92678201,291.28349572499997,5462.0,3112.0,2231.1861272849997,3.0,-166.0,58.78195925999944
2024-04-04 23:00:00+00:00,2503.02864846,466.59064667999996,314.193545715,5532.0,2991.0,2350.631547495,70.0,-121.0,119.44542021000052
2024-04-05 00:00:00+00:00,2893.40486892,460.488013185,322.483402245,5600.0,2348.0,2755.40025798,68.0,-643.0,404.7687104849997
2024-04-05 01:00:00+00:00,3746.5833314999995,573.131360265,392.05451271,5672.0,1364.0,3565.506483945,72.0,-984.0,810.1062259650002
2024-04-05 02:00:00+00:00,4035.7031910000005,686.0885933550001,350.72497848,5743.0,1321.0,3700.3395761250003,71.0,-43.0,134.83309218000022
2024-04-05 03:00:00+00:00,3906.9736395,792.051430095,286.9244718,5642.0,1576.0,3401.846681205,-101.0,255.0,-298.49289492000025
2024-04-05 04:00:00+00:00,3467.557719495,747.651981825,337.93548435,5456.0,1798.0,3057.8412220200003,-186.0,222.0,-344.00545918499984
2024-04-05 05:00:00+00:00,3390.9450390600005,802.326207405,339.014127315,5241.0,1815.0,2927.63295897,-215.0,17.0,-130.20826305000037
2024-04-05 06:00:00+00:00,3384.4813459350003,772.009899075,292.08091134,5060.0,1686.0,2904.5523582,-181.0,-129.0,-23.08060076999982
2024-04-05 07:00:00+00:00,3257.422829205,720.9789284550001,298.60175712,4955.0,1678.0,2835.04565787,-105.0,-8.0,-69.50670033000006
2024-04-05 08:00:00+00:00,3439.682646,871.28224644,353.772212895,4845.0,1503.0,2922.172612455,-110.0,-175.0,87.12695458500002
2024-04-05 09:00:00+00:00,3523.50654,927.80168631,427.188880575,4775.0,1308.0,3022.893734265,-70.0,-195.0,100.72112181000011
2024-04-05 10:00:00+00:00,3429.5766051,789.38702775,502.742876115,4928.0,1115.0,3142.932453465,153.0,-193.0,120.03871919999983
2024-04-05 11:00:00+00:00,3337.21972899,659.3211927450001,554.21383146,5044.0,1035.0,3232.112367705,116.0,-80.0,89.17991424000002
2024-04-05 12:00:00+00:00,3516.1583415,676.11227991,474.897739725,5293.0,1183.0,3314.943801315,249.0,148.0,82.8314336100002
2024-04-05 13:00:00+00:00,3698.593245,733.26130617,483.40985658000005,5498.0,1295.0,3448.7417954099997,205.0,112.0,133.79799409499947
2024-04-05 14:00:00+00:00,3634.95240288,791.434544295,389.010907035,5529.0,1728.0,3232.52876562,31.0,433.0,-216.21302978999984
2024-04-05 15:00:00+00:00,3282.379488555,625.31717739,354.79098165,5495.0,2146.0,3011.853292815,-34.0,418.0,-220.67547280500003
2024-04-05 16:00:00+00:00,2802.76438683,570.94958034,418.597838625,5479.0,2744.0,2650.412645115,-16.0,598.0,-361.4406476999998
2024-04-05 17:00:00+00:00,2436.086560125,485.12987934,492.75204771000006,5455.0,2828.0,2443.708728495,-24.0,84.0,-206.7039166200002
2024-04-05 18:00:00+00:00,2281.3788589650003,400.58386608,447.36376779,5507.0,2955.0,2328.158760675,52.0,127.0,-115.54996781999989
2024-04-05 19:00:00+00:00,2228.9354013,381.209116035,264.650358495,5703.0,3535.0,2112.37664376,196.0,580.0,-215.78211691499973
2024-04-05 20:00:00+00:00,2199.3793140000002,442.404187395,184.25653098,5778.0,4094.0,1941.231657585,75.0,559.0,-171.1449861750002
2024-04-05 21:00:00+00:00,2219.2466655000003,456.458297415,235.35463329000004,5696.0,3889.0,1998.1430013749998,-82.0,-205.0,56.91134378999982
2024-04-05 22:00:00+00:00,2264.7692088,457.028009595,294.835125,5654.0,3607.0,2102.576324205,-42.0,-282.0,104.4333228300004
2024-04-05 23:00:00+00:00,2327.2561116,487.03950376500006,326.340752865,5623.0,3333.0,2166.5573606999997,-31.0,-274.0,63.981036494999444
2024-04-06 00:00:00+00:00,2562.67243347,458.23184409,380.33731125,5650.0,2682.0,2484.77790063,27.0,-651.0,318.22053993000054
2024-04-06 01:00:00+00:00,2852.33297523,446.838507675,630.3847128,5775.0,1830.0,3035.8791803550002,125.0,-852.0,551.101279725
2024-04-06 02:00:00+00:00,3356.8040387700003,484.74795445499996,616.498432005,5784.0,1307.0,3488.5545163200004,9.0,-523.0,452.67533596500016
2024-04-06 03:00:00+00:00,3467.031552195,511.261343265,656.94164649,5704.0,1028.0,3612.71185542,-80.0,-279.0,124.15733909999972
2024-04-06 04:00:00+00:00,3637.4888921399997,520.0655736900001,742.90831146,5429.0,602.0,3860.33162991,-275.0,-426.0,247.61977449000005
2024-04-06 05:00:00+00:00,3372.81041091,450.13975389,737.5958360999999,5290.0,607.0,3660.26649312,-139.0,5.0,-200.06513679
2024-04-06 06:00:00+00:00,3241.893636375,496.853431095,558.783322305,5293.0,1061.0,3303.823527585,3.0,454.0,-356.442965535
2024-04-06 07:00:00+00:00,3021.1982055000003,562.998103815,535.965805185,5253.0,1491.0,2994.16590687,-40.0,430.0,-309.6576207150001
2024-04-06 08:00:00+00:00,2989.2652935,569.4627041250001,544.43074842,5239.0,1566.0,2964.233337795,-14.0,75.0,-29.932569075000174
2024-04-06 09:00:00+00:00,2592.3718559999998,492.92622722999994,492.71666749499997,5224.0,2013.0,2592.1622962650004,-15.0,447.0,-372.07104152999955
2024-04-06 10:00:00+00:00,2506.733592,484.17914946,408.947204595,5260.0,2203.0,2431.5016471350004,36.0,190.0,-160.6606491299999
2024-04-06 11:00:00+00:00,2651.0667255000003,422.284638465,512.36901615,5308.0,1602.0,2741.151103185,48.0,-601.0,309.64945604999957
2024-04-06 12:00:00+00:00,2828.77700952,473.09153439000005,445.229161485,5443.0,1767.0,2800.914636615,135.0,165.0,59.763533429999825
2024-04-06 13:00:00+00:00,3158.83449933,651.428683245,316.85794806,5492.0,1995.0,2824.263764145,49.0,228.0,23.34912753000026
2024-04-06 14:00:00+00:00,2758.90380645,679.094197005,356.64526779000005,5595.0,2937.0,2436.4548772350004,103.0,942.0,-387.8088869099997
2024-04-06 15:00:00+00:00,2272.12103604,446.272424235,206.71298847,5673.0,3796.0,2032.5616002749998,78.0,859.0,-403.89327696000055
2024-04-06 16:00:00+00:00,2090.17419807,303.681085935,188.693572815,5735.0,3848.0,1975.18668495,62.0,52.0,-57.37491532499985
2024-04-06 17:00:00+00:00,2019.5661751500002,317.14824726,208.824007965,5769.0,4005.0,1911.2419358549998,34.0,157.0,-63.944749095000134
2024-04-06 18:00:00+00:00,2044.9818701100003,321.808456605,220.97393667,5752.0,3964.0,1944.147350175,-17.0,-41.0,32.90541432000009
2024-04-06 19:00:00+00:00,2079.43857078,374.89601562,199.8709992,5643.0,4076.0,1904.4135543599998,-109.0,112.0,-39.73379581500012
2024-04-06 20:00:00+00:00,2065.6529875200004,387.250968135,182.475726825,5629.0,4159.0,1860.8777462100002,-14.0,83.0,-43.53580814999964
2024-04-06 21:00:00+00:00,2093.8510188749997,385.43569095000004,175.328923395,5554.0,4019.0,1883.7442513200003,-75.0,-140.0,22.866505110000162
2024-04-06 22:00:00+00:00,2134.43938296,404.4412167,231.66420471,5603.0,3882.0,1961.6623709700002,49.0,-137.0,77.91811964999988
2024-04-06 23:00:00+00:00,2253.736932015,393.70921815,121.55734689,5689.0,3805.0,1981.5850607549999,86.0,-77.0,19.922689784999648
2024-04-07 00:00:00+00:00,2388.7995419999997,498.74037589500006,178.78801980000003,5692.0,3681.0,2068.847185905,3.0,-124.0,87.2621251500002
2024-04-07 01:00:00+00:00,2727.953375805,504.62437780500005,436.33239819,5840.0,2795.0,2659.66139619,148.0,-886.0,590.8142102849997
2024-04-07 02:00:00+00:00,3065.4688335,629.17997112,568.58364186,6076.0,2574.0,3004.87250424,236.0,-221.0,345.21110805000035
2024-04-07 03:00:00+00:00,3101.121204,625.44418329,480.315448545,5975.0,2608.0,2955.992469255,-101.0,34.0,-48.88003498500029
2024-04-07 04:00:00+00:00,2902.23903645,574.4531288100001,474.74986857,5776.0,2602.0,2802.53577621,-199.0,-6.0,-153.4566930449996
2024-04-07 05:00:00+00:00,2800.24785564,546.1262771849999,408.14434587,5584.0,2579.0,2662.265924325,-192.0,-23.0,-140.2698518850002
2024-04-07 06:00:00+00:00,2743.297502895,564.86236899,409.47155752500004,5406.0,2534.0,2587.90669143,-178.0,-45.0,-74.35923289499988
2024-04-07 07:00:00+00:00,2630.04180594,504.53275212000005,393.579490695,5316.0,2516.0,2519.088544515,-90.0,-18.0,-68.81814691499994
2024-04-07 08:00:00+00:00,2474.982117,443.119049175,380.193068835,5247.0,2516.0,2412.05613666,-69.0,0.0,-107.0324078550002
2024-04-07 09:00:00+00:00,2474.437806,433.09193337,389.437283985,5231.0,2457.0,2430.783156615,-16.0,-59.0,18.727019954999832
2024-04-07 10:00:00+00:00,2507.640777,470.57046727500006,424.338505305,5221.0,2453.0,2461.40881503,-10.0,-4.0,30.62565841500009
2024-04-07 11:00:00+00:00,2524.332981,432.514056525,378.10382178000003,5299.0,2410.0,2469.922746255,78.0,-43.0,8.513931225000306
2024-04-07 12:00:00+00:00,2516.9847825,441.8535261,380.15133832500004,5399.0,2509.0,2455.2825947250003,100.0,99.0,-14.640151529999912
2024-04-07 13:00:00+00:00,2537.396445,517.1489739149999,359.922927195,5473.0,2778.0,2380.17039828,74.0,269.0,-75.11219644500034
2024-04-07 14:00:00+00:00,2456.475543,679.69384629,304.27710648000004,5413.0,3587.0,2081.05880319,-60.0,809.0,-299.1115950899998
2024-04-07 15:00:00+00:00,2247.762211605,502.312870425,130.094864925,5409.0,4033.0,1875.544206105,-4.0,446.0,-205.5145970850001
2024-04-07 16:00:00+00:00,2133.75717984,426.033126885,78.871571085,5370.0,4112.0,1786.59562404,-39.0,79.0,-88.94858206499998
2024-04-07 17:00:00+00:00,2067.0210225,387.566668515,75.296355,5438.0,4196.0,1754.750708985,68.0,84.0,-31.844915055
2024-04-07 18:00:00+00:00,2007.066073035,348.50600397,141.343958925,5489.0,4135.0,1799.90402799,51.0,-61.0,45.15331900499996
2024-04-07 19:00:00+00:00,1989.0031125,364.67657659500003,174.888031485,5477.0,4162.0,1799.2145673900002,-12.0,27.0,-0.6894605999998475
2024-04-07 20:00:00+00:00,2033.0923035,365.86408176,216.40716738,5391.0,3899.0,1883.63538912,-86.0,-263.0,84.42082172999972
2024-04-07 21:00:00+00:00,2047.7741855400002,332.638431135,208.23615208500001,5325.0,3689.0,1923.3719064900001,-66.0,-210.0,39.73651737000023
2024-04-07 22:00:00+00:00,2144.5925974799998,370.92254532000004,218.02649260500002,5415.0,3610.0,1991.696544765,90.0,-79.0,68.32463827499987
2024-04-07 23:00:00+00:00,2226.980417625,349.05938682,205.84662679500002,5445.0,3366.0,2083.7676576,30.0,-244.0,92.0711128349999
2024-04-08 00:00:00+00:00,2575.42382583,374.76900972000004,276.76490698500004,5514.0,2557.0,2477.4197230950003,69.0,-809.0,393.65206549500044
2024-04-08 01:00:00+00:00,3238.4381687100004,462.396730425,387.506794305,5719.0,1764.0,3163.54823259,205.0,-793.0,686.1285094949999
2024-04-08 02:00:00+00:00,3866.1503144999997,600.7070627100001,418.543407525,5985.0,1381.0,3683.986659315,266.0,-383.0,520.4384267249998
2024-04-08 03:00:00+00:00,3947.706246,679.56502602,449.67527517,5938.0,1338.0,3717.81649515,-47.0,-43.0,33.82983583499981
2024-04-08 04:00:00+00:00,3723.327644025,516.64911498,422.750931555,5701.0,1251.0,3629.4294606000003,-237.0,-87.0,-88.3870345499995
2024-04-08 05:00:00+00:00,3419.6701449,480.52137954,458.46045471,5396.0,1354.0,3397.6092200700004,-305.0,103.0,-231.82024052999986
2024-04-08 06:00:00+00:00,3017.4134296800003,401.120012415,434.42912406,5248.0,1641.0,3050.722541325,-148.0,287.0,-346.8866787450006
2024-04-08 07:00:00+00:00,2793.97013544,339.792492045,395.938171695,5166.0,1740.0,2850.11581509,-82.0,99.0,-200.60672623499977
2024-04-08 08:00:00+00:00,2675.107128,397.18917981000004,454.299197115,5142.0,1938.0,2732.217145305,-24.0,198.0,-117.89866978500004
2024-04-08 09:00:00+00:00,2669.6640180000004,360.38740591500004,411.70051107,5162.0,1995.0,2720.977123155,20.0,57.0,-11.240022150000186
2024-04-08 10:00:00+00:00,2681.75860842,351.86440283999997,471.9720681,5266.0,1984.0,2801.8662736799997,104.0,-11.0,80.88915052499988
2024-04-08 11:00:00+00:00,2928.239865735,338.134157865,362.99374842000003,5508.0,2068.0,2953.09945629,242.0,84.0,151.2331826100003
2024-04-08 12:00:00+00:00,3405.42552603,448.3126833,315.48991308,5847.0,2010.0,3272.60275581,339.0,-58.0,319.5032995199999
2024-04-08 13:00:00+00:00,3709.0258725,561.348841485,273.12890950499997,6063.0,2151.0,3420.80594052,216.0,141.0,148.2031847100002
2024-04-08 14:00:00+00:00,3416.75263794,665.0056139550001,176.98000009499998,6054.0,3055.0,2928.72702408,-9.0,904.0,-492.0789164400003
2024-04-08 15:00:00+00:00,2952.7964565,648.56288583,286.567948095,5961.0,3505.0,2590.8015187650003,-93.0,450.0,-337.92550531499955
2024-04-08 16:00:00+00:00,2858.27685135,619.25355285,215.41107825,5865.0,3598.0,2454.4343767500004,-96.0,93.0,-136.3671420149999
2024-04-08 17:00:00+00:00,2821.30361949,521.80918326,151.86458337,5846.0,3467.0,2451.3590196,-19.0,-131.0,-3.0753571500004
2024-04-08 18:00:00+00:00,3037.799691,295.939169145,139.435241685,5959.0,2715.0,2881.29576354,113.0,-752.0,429.9367439399998
2024-04-08 19:00:00+00:00,2690.8513236750005,341.363736465,237.28240141500004,5778.0,2934.0,2586.769988625,-181.0,219.0,-294.5257749149996
2024-04-08 20:00:00+00:00,2656.9815717,304.90669287,188.71806681,5720.0,2905.0,2540.79294564,-58.0,-29.0,-45.977042985000026
2024-04-08 21:00:00+00:00,2590.7389230000003,235.64039656500003,127.21818129,5637.0,2813.0,2482.316707725,-83.0,-92.0,-58.47623791500018
2024-04-08 22:00:00+00:00,2699.6918415,247.68237025500002,156.70260097500002,5605.0,2585.0,2608.71207222,-32.0,-228.0,126.3953644950002
2024-04-08 23:00:00+00:00,2638.486791105,135.25765476,250.03923688499998,5641.0,2333.0,2753.26837323,36.0,-252.0,144.55630100999997
2024-04-09 00:00:00+00:00,2668.6960516050003,39.316490715,448.99851516,5655.0,1702.0,3078.37807605,14.0,-631.0,325.1097028199997
2024-04-09 01:00:00+00:00,3359.1246180000003,13.908053235,808.9187208,5823.0,555.0,4154.135285565,168.0,-1147.0,1075.7572095150003
2024-04-09 02:00:00+00:00,3987.6223860000005,196.90994736000002,965.428998555,6091.0,319.0,4756.141437195,268.0,-236.0,602.0061516300002
2024-04-09 03:00:00+00:00,4151.9135895,464.40977394,852.1914453,5991.0,451.0,4539.69526086,-100.0,132.0,-216.44617633500002
2024-04-09 04:00:00+00:00,3838.4448846,374.107671855,723.744028335,5713.0,670.0,4188.08124108,-278.0,219.0,-351.6140197800005
2024-04-09 05:00:00+00:00,3714.7710751050004,440.094494385,700.213463805,5503.0,823.0,3974.8900445249997,-210.0,153.0,-213.19119655500026
2024-04-09 06:00:00+00:00,3505.695776895,436.05933550500004,661.1700357750001,5282.0,990.0,3730.806477165,-221.0,167.0,-244.0835673599995
2024-04-09 07:00:00+00:00,3716.9728131,536.715139995,452.942048355,5273.0,1145.0,3633.19972146,-9.0,155.0,-97.60675570500007
2024-04-09 08:00:00+00:00,3384.8514774150003,416.82792069,454.774562055,5171.0,1207.0,3422.79811878,-102.0,62.0,-210.40160268
2024-04-09 09:00:00+00:00,3253.0746915,363.685930575,449.69341887,5210.0,1351.0,3339.082179795,39.0,144.0,-83.71593898500032
2024-04-09 10:00:00+00:00,3439.37783184,508.5134799,382.01197476,5333.0,1693.0,3312.8763267000004,123.0,342.0,-26.205853094999384
2024-04-09 11:00:00+00:00,3296.84999649,458.831493375,279.675156465,5532.0,1980.0,3117.6936595800003,199.0,287.0,-195.18266712000013
2024-04-09 12:00:00+00:00,3415.007214,472.3167984,253.27698015,5848.0,2122.0,3195.96739575,316.0,142.0,78.27373616999967
2024-04-09 13:00:00+00:00,4057.50466092,881.0090840099999,217.00318792500002,5946.0,2375.0,3393.4987648349997,98.0,253.0,197.53136908499982
2024-04-09 14:00:00+00:00,3560.5559754,700.45386783,107.52954523500001,5811.0,2823.0,2967.631652805,-135.0,448.0,-425.8671120299996
2024-04-09 15:00:00+00:00,3049.728266565,458.00958376500006,0.0,5653.0,3306.0,2591.7186828000004,-158.0,483.0,-375.9129700049998
2024-04-09 16:00:00+00:00,2775.078915,398.173475535,0.0,5486.0,3346.0,2376.905439465,-167.0,40.0,-214.81324333500015
2024-04-09 17:00:00+00:00,2729.59991658,260.22783161999996,59.55306651,5420.0,2905.0,2528.92515147,-66.0,-441.0,152.01971200499975
2024-04-09 18:00:00+00:00,2747.904188325,464.020591575,2.8159022400000002,5381.0,3464.0,2286.69949899,-39.0,559.0,-242.22565248
2024-04-09 19:00:00+00:00,2756.1187485,404.347776645,3.5198778,5404.0,3296.0,2355.290849655,23.0,-168.0,68.59135066499994
2024-04-09 20:00:00+00:00,2744.31990039,338.22396918,3.172425945,5393.0,3139.0,2409.268357155,-11.0,-157.0,53.97750750000023
2024-04-09 21:00:00+00:00,2820.2476561500002,397.574733435,1.385271495,5281.0,2991.0,2424.05819421,-112.0,-148.0,14.78983705499968
2024-04-09 22:00:00+00:00,2906.901060165,511.234127715,0.0,5239.0,2968.0,2395.66693245,-42.0,-23.0,-28.391261759999907
2024-04-09 23:00:00+00:00,2985.0922425,587.595517905,0.0,5292.0,3000.0,2397.4967245949997,53.0,32.0,1.8297921449998285
2024-04-10 00:00:00+00:00,3128.78308902,458.53665825,0.0,5375.0,2463.0,2670.24643077,83.0,-537.0,272.7497061750005
2024-04-10 01:00:00+00:00,3839.86735068,375.95379333,221.477424345,5568.0,1161.0,3685.3909816950004,193.0,-1302.0,1015.1445509250002
2024-04-10 02:00:00+00:00,4214.962947,358.93137399,296.64223752000004,5857.0,945.0,4152.67381053,289.0,-216.0,467.2828288349997
2024-04-10 03:00:00+00:00,3977.280477,351.45798396,380.338218435,5854.0,1047.0,4006.160711475,-3.0,102.0,-146.5130990550001
2024-04-10 04:00:00+00:00,3507.003937665,212.485406625,362.97197598,5523.0,1049.0,3657.49050702,-331.0,2.0,-348.67020445499975
2024-04-10 05:00:00+00:00,3532.192836375,257.9489829,473.35733959500004,5328.0,687.0,3747.60119307,-195.0,-362.0,90.11068604999991
2024-04-10 06:00:00+00:00,3940.9313884199996,381.40597518,443.87110554,5190.0,420.0,4003.3965187800004,-138.0,-267.0,255.79532571000027
2024-04-10 07:00:00+00:00,4125.27319479,677.5583328,476.873588655,5134.0,479.0,3924.588450645,-56.0,59.0,-78.80806813500021
2024-04-10 08:00:00+00:00,4229.115033,874.40840595,343.42576797000004,5054.0,811.0,3698.1323950200003,-80.0,332.0,-226.45605562499986
2024-04-10 09:00:00+00:00,4519.777107,1138.48270197,373.000906155,4960.0,785.0,3754.2953111849997,-94.0,-26.0,56.16291616499939
2024-04-10 10:00:00+00:00,4417.083765,1042.8808251149999,402.89718783,5055.0,881.0,3777.100127715,95.0,96.0,22.804816530000153
2024-04-10 11:00:00+00:00,4260.0500415,988.291874925,514.681430715,5300.0,988.0,3786.4395972899997,245.0,107.0,9.339469574999839
2024-04-10 12:00:00+00:00,4377.60488817,914.2020759750001,562.114505625,5607.0,1045.0,4025.5173178200002,307.0,57.0,239.07772053000053
2024-04-10 13:00:00+00:00,4282.48654092,832.591713375,428.972406285,5670.0,1301.0,3878.86723383,63.0,256.0,-146.65008399000044
2024-04-10 14:00:00+00:00,3854.3868466050003,954.3304972650001,333.56920294500003,5614.0,2236.0,3233.6255522849997,-56.0,935.0,-645.2416815450001
2024-04-10 15:00:00+00:00,2943.3562893900003,497.622723975,232.50879394500004,5551.0,2908.0,2678.24235936,-63.0,672.0,-555.3831929249995
2024-04-10 16:00:00+00:00,2727.8145765,488.88562524,185.805095775,5417.0,3083.0,2424.734047035,-134.0,175.0,-253.50831232500013
2024-04-10 17:00:00+00:00,2576.925217005,346.78235247000003,169.81233141,5333.0,2764.0,2399.955195945,-84.0,-319.0,-24.77885108999999
2024-04-10 18:00:00+00:00,2389.56520614,330.29880102,151.89361329,5268.0,3122.0,2211.16001841,-65.0,358.0,-188.79517753500022
2024-04-10 19:00:00+00:00,2335.0941900000003,340.15445886000003,204.22911594,5216.0,3065.0,2199.16884708,-52.0,-57.0,-11.991171329999815
2024-04-10 20:00:00+00:00,2183.049984,282.536417955,238.5170802,5284.0,3095.0,2139.030646245,68.0,30.0,-60.138200835000134
2024-04-10 21:00:00+00:00,2194.3716528,284.29907841000005,223.05501906,5321.0,3072.0,2133.12759345,37.0,-23.0,-5.903052794999894
2024-04-10 22:00:00+00:00,2381.542062,422.738230965,265.66368414,5281.0,2951.0,2224.467515175,-40.0,-121.0,91.33992172499984
2024-04-10 23:00:00+00:00,2590.8477852,514.2786405749999,221.404849545,5301.0,2868.0,2297.97399417,20.0,-83.0,73.50647899500018
2024-04-11 00:00:00+00:00,3076.7179275,561.74891007,235.054355055,5399.0,2137.0,2750.023372485,98.0,-731.0,452.049378315
2024-04-11 01:00:00+00:00,4197.182121000001,625.160234385,281.377035525,5528.0,761.0,3853.39892214,129.0,-1376.0,1103.3755496550002
